major_code,major_name,subject_group,point,year,university_code,university_name
7380109,Luật thương mại quốc tế,A01; D01; D66; D84,22.5,2024,LPS,Trường ĐẠI HỌC Luật TP.HCM
7220201C,Ngôn ngữ Anh Chất lượng cao,A01; D01; D14; D78,20,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7220204,Ngôn ngữ Trung Quốc,D01; D06; DD2; D78; D83; DH8,24,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7220204C,Ngôn ngữ Trung Quốc Chất lượng cao,D01; D06; DD2; D78; D83; DH8,24,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7220209,Ngôn ngữ Nhật,D01; D06; DD2; D78; D83; DH8,20,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7220209C,Ngôn ngữ Nhật Chất lượng cao,D01; D06; DD2; D78; D83; DH8,20,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7220210,Ngôn ngữ Hàn Quốc,D01; D06; DD2; D78; D83; DH8,22.25,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7310101,Kinh tế,A00; A01; D07; D01,20,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7310101C,Kinh tế Chất lượng cao,D07; A01; D01; D96,18,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7310301,Xã hội học,A01; C00; D01; D06; DD2; D78; D83; DH8,18,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7310401,Tâm lý học,A01; C00; D01; D06; DD2; D78; D83; DH8,23.8,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7310620,Đông Nam Á học,A01; C00; D01; D06; DD2; D78; D83; DH8,18,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340101,Quản trị kinh doanh,A00; A01; D01; D07,20.75,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340101C,Quản trị kinh doanh Chất lượng cao,D07; A01; D01; D96,20,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340115,Marketing,A00; A01; D01; D07,24.5,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340120,Kinh doanh quốc tế,A00; A01; D01; D07,23.75,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340201,Tài chính - Ngân hàng,A00; A01; D01; D07,23.2,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340201C,Tài chính – Ngân hàng Chất lượng cao,D07; A01; D01; D96,18,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340204,Bảo hiểm,A00; A01; D01; D07,16,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340205,Công nghệ tài chính,A00; A01; D01; D07,20,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340301,Kế toán,A00; A01; D01; D07,21,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340301C,Kế toán Chất lượng cao,D07; A01; D01; D96,18,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340302,Kiểm toán,A00; A01; D01; D07,20,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340302C,Kiểm toán Chất lượng cao,D07; A01; D01; D96,18,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340403,Quản lý công,A00; A01; D01; D07,18,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340404,Quản trị nhân lực,A00; C03; D01; A01,24,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340405,Hệ thống thông tin quản lý,A00; A01; D01; D07,20,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7380101,Luật,A00; A01; C00; D01; D03; D05; D06,24.75,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7380107,Luật kinh tế,A00; A01; C00; D01; D03; D05; D06,24.75,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7380107C,Luật kinh tế Chất lượng cao,D07; A01; D01; D14,20.5,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7420201,Công nghệ sinh học,A00; D07; A02; B00,16,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7420201C,Công nghệ sinh học Chất lượng cao,D08; A01; B00; D07,16,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7460108,Khoa học dữ liệu,A00; A01; D01; D07,20,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7480101,Khoa học máy tính,A00; A01; D01; D07,20,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7480101C,Khoa học máy tính Chất lượng cao,A00; D01; D07; A01,20,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7480107,Trí tuệ nhân tạo,A00; A01; D01; D07,20,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7480201,Công nghệ thông tin,A00; A01; D01; D07,21,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7510102,Công nghệ kỹ thuật công trình xây dựng,A00; A01; D01; D07,16,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7510102C,Công nghệ kỹ thuật công trình xây dựng Chất lượng cao,A00; D01; D07; A01,16,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7510605,Logistics và quản lý chuỗi cung ứng,A00; A01; D01; D07,23.5,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7540101,Công nghệ thực phẩm,A00; D07; A01; B00,18,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7580302,Quản lý xây dựng,A00; A01; D01; D07,16,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7760101,Công tác xã hội,A01; C00; D01; D06; DD2; D78; D83; DH8,21.6,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7810101,Du lịch,A00; C03; D01; A01,23.4,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7220201,Ngôn ngữ Anh,A01; D01; D14; D78,28,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7220201C,Ngôn ngữ Anh (CT chất lượng cao),A01; D01; D14; D78,24,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7220204,Ngôn ngữ Trung Quốc,D01; D06; DD2,27.5,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7220204C,Ngôn ngữ Trung Quốc (Chất lượng cao),D01; D06; DD2; D78; D83; DH8,25.6,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7220209,Ngôn ngữ Nhật,D78; D83; DH8,22.75,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7220209C,Ngôn ngữ Nhật (Chất lượng cao),D01; D06; DD2; D78; D83; DH8,20,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7220210,Ngôn ngữ Hàn Quốc,D78; D83; DH8,25.6,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7310101,Kinh tế,A00; A01; D07; D01,26.5,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7310101C,Kinh tế (CT chất lượng cao),D07; A01; D01; D96,24.5,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7310301,Xã hội học,A01; C00; D01; D06; DD2; D78; D83; DH8,25,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7310401,Tâm lý học,A01; C00; D01; D06; DD2; D78; D83; DH8,26.9,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7310620,Đông Nam á học,A01; C00; D01; D06; DD2; D78; D83; DH8,21,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340101,Quản trị kinh doanh,A00; A01; D07; D01,26.25,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340101C,Quản trị kinh doanh (CT chất lượng cao),D07; A01; D01; D96,21.1,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340115,Marketing,A00; A01; D07; D01,27,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340120,Kinh doanh quốc tế,A00; A01; D07; D01,26.6,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340201,Tài chính - Ngân hàng,A00; A01; D07; D01,27.4,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340201C,Tài chính-Ngân hàng (CT chất lượng cao),D07; A01; D01; D96,23.6,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340204,Bảo hiểm,A00; A01; D07; D01,20,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340205,Công nghệ Tài chính,A00; A01; D07; D01,25.25,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340301,Kế toán,A00; A01; D07; D01,26.25,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340301C,Kế toán (CT chất lượng cao),D07; A01; D01; D96,20,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340302,Kiểm toán,A00; A01; D07; D01,27,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340302C,Kiểm toán (CT chất lượng cao),D07; A01; D01; D96,20,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340403,Quản lý công,A00; A01; D07; D01,23.5,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340405,Hệ thống thông tin quản lý,A00; A01; D07; D01,20,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7380101,Luật,A00; A01; C00; D01; D03; D05; D06,26.75,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7380107,Luật kinh tế,A00; A01; C00; D01; D03; D05; D06,27.25,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7380107C,Luật kinh tế (CT chất lượng cao),D07; A01; D01; D14,23.5,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7420201,Công nghệ sinh học,A00; D07; A02; B00,23.9,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7420201C,Công nghệ sinh học CLC,D08; A01; B00; D07,22.6,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7460108,Khoa học dữ liệu,A00; A01; D07; D01,24.5,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7480101,Khoa học máy tính,A00; A01; D07; D01,24.3,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7480101C,Khoa học máy tính CLC,A00; D01; D07; A01,21.5,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7480107,Trí tuệ nhân tạo,A00; A01; D07; D01,24.5,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7480201,Công nghệ thông tin,A00; A01; D07; D01,25.75,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7510102,Công nghệ kỹ thuật công trình xây dựng,A00; A01; D07; D01,20,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7510102C,CNKT công trình xây dựng CLC,A00; D01; D07; A01,20,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7510605,Logistics và Quản lý chuỗi cung ứng,A00; C03; D01; A01,26.5,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7510605,Quản trị nhân lực,A00; C03; D01; A01,28,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7540101,Công nghệ thực phẩm,A00; A01; D07; B00,25.5,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7580302,Quản lý xây dựng,A00; A01; D07; D01,20.75,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7760101,Công tác xã hội,A01; C00; D01; D06; DD2; D83; DH8,24.6,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7810101,Du lịch,A00; C03; D01; A01,26.6,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7220201,Ngôn ngữ Anh,,770,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7220201C,Ngôn ngữ Anh (CT chất lượng cao),,700,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7220204,Ngôn ngữ Trung Quốc,,770,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7220204C,Ngôn ngữ Trung Quốc (Chất lượng cao),,700,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7220209,Ngôn ngữ Nhật,,700,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7220209C,Ngôn ngữ Nhật (Chất lượng cao),,700,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7220210,Ngôn ngữ Hàn Quốc,,730,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7310101,Kinh tế,,740,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7310101C,Kinh tế (CT chất lượng cao),,700,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7310301,Xã hội học,,700,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7310401,Tâm lý học,,750,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7310620,Đông Nam á học,,700,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340101,Quản trị kinh doanh,,745,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340101C,Quản trị kinh doanh (CT chất lượng cao),,700,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340115,Marketing,,825,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340120,Kinh doanh quốc tế,,835,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340201,Tài chính - Ngân hàng,,780,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340201C,Tài chính-Ngân hàng (CT chất lượng cao),,700,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340204,Bảo hiểm,,700,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340205,Công nghệ Tài chính,,800,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340301,Kế toán,,730,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340301C,Kế toán (CT chất lượng cao),,700,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340302,Kiểm toán,,770,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340302C,Kiểm toán (CT chất lượng cao),,710,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340403,Quản lý công,,700,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340404,Quản trị nhân lực,,770,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340405,Hệ thống thông tin quản lý,,700,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7380101,Luật,,710,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7380107,Luật kinh tế,,760,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7380107C,Luật kinh tế (CT chất lượng cao),,700,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7420201,Công nghệ sinh học,,700,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7420201C,Công nghệ sinh học CLC,,700,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7460108,Khoa học dữ liệu,,760,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7480101,Khoa học máy tính,,730,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7480101C,Khoa học máy tính CLC,,740,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7480107,Trí tuệ nhân tạo,,730,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7480201,Công nghệ thông tin,,750,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7510102,Công nghệ kỹ thuật công trình xây dựng,,700,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7510102C,CNKT công trình xây dựng CLC,,700,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7510605,Logistics và Quản lý chuỗi cung ứng,,830,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7540101,Công nghệ thực phẩm,,700,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7580302,Quản lý xây dựng,,700,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7760101,Công tác xã hội,,700,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7810101,Du lịch,,720,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7220201,Ngôn ngữ Anh,,280,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7220201C,Ngôn ngữ Anh (CT chất lượng cao),,255,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7310101,Kinh tế,,280,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7310101C,Kinh tế (CT chất lượng cao),,255,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7310301,Xã hội học,,255,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7310401,Tâm lý học,,280,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7310620,Đông Nam á học,,255,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340101,Quản trị kinh doanh,,270,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340101C,Quản trị kinh doanh (CT chất lượng cao),,255,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340115,Marketing,,300,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340120,Kinh doanh quốc tế,,320,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340201,Tài chính - Ngân hàng,,280,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340201C,Tài chính-Ngân hàng (CT chất lượng cao),,255,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340204,Bảo hiểm,,255,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340205,Công nghệ Tài chính,,300,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340301,Kế toán,,270,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340301C,Kế toán (CT chất lượng cao),,255,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340302,Kiểm toán,,280,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340302C,Kiểm toán (CT chất lượng cao),,255,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340403,Quản lý công,,255,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340404,Quản trị nhân lực,,280,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7340405,Hệ thống thông tin quản lý,,255,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7380101,Luật,,260,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7380107,Luật kinh tế,,280,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7380107C,Luật kinh tế (CT chất lượng cao),,255,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7420201,Công nghệ sinh học,,255,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7420201C,Công nghệ sinh học CLC,,255,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7460108,Khoa học dữ liệu,,280,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7480101,Khoa học máy tính,,260,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7480101C,Khoa học máy tính CLC,,270,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7480107,Trí tuệ nhân tạo,,270,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7480201,Công nghệ thông tin,,280,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7510102,Công nghệ kỹ thuật công trình xây dựng,,255,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7510102C,CNKT công trình xây dựng CLC,,255,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7510605,Logistics và Quản lý chuỗi cung ứng,,310,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7540101,Công nghệ thực phẩm,,255,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7580302,Quản lý xây dựng,,255,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7760101,Công tác xã hội,,255,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7810101,Du lịch,,260,2024,MBS,Trường ĐẠI HỌC Mở TP.HCM 
7210101,"Lý luận, lịch sử và phê bình mỹ thuật",H,26,2024,MTS,Trường ĐẠI HỌC Mỹ thuật TP.HCM
7210103,Hội hoạ,H,23.5,2024,MTS,Trường ĐẠI HỌC Mỹ thuật TP.HCM
7210104,Đồ hoạ,H,23,2024,MTS,Trường ĐẠI HỌC Mỹ thuật TP.HCM
7210105,Điêu khắc,H,22.25,2024,MTS,Trường ĐẠI HỌC Mỹ thuật TP.HCM
7210403,Thiết kế đồ họa,H,28,2024,MTS,Trường ĐẠI HỌC Mỹ thuật TP.HCM
7220201_DB,Ngôn ngữ Anh (Đặc biệt),A01; D01; D14; D15,24.05,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7310106,Kinh tế quốc tế,A00; A01; D01; D07,25.5,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7340002,Quốc tế cấp song bằng ngành Quản trị kinh doanh,A00; A01; D01; D07,24.5,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7340101,Quản trị kinh doanh,A00; A01; D01; D07,24.8,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7340101_TABP,Quản trị kinh doanh (Tiếng Anh bán phần),A00; A01; D01; D07,20.45,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7340115,Marketing,A00; A01; D01; D07,26.1,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7340120,Kinh doanh quốc tế,A00; A01; D01; D07,26.36,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7340201,Tài chính ngân hàng,A00; A01; D01; D07,25.47,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7340201_TABP,Tài chính ngân hàng (Tiếng Anh bán phần),A00; A01; D01; D07,24.1,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7340205,Công nghệ tài chính,A00; A01; D01; D07,25.43,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7340301,Kế toán,A00; A01; D01; D07,25.29,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7340301_TABP,Kế Toán (Tiếng Anh bán phần),A00; A01; D01; D07,23.65,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7340405,Hệ thống thông tin quản lý,A00; A01; D01; D07,25.24,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7340405_TABP,Hệ thống thông tin quản lý (Tiếng Anh bán phần),A00; A01; D01; D07,24.55,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7340405_TABP,Kinh tế quốc tế (Tiếng Anh bán phần),A00; A01; D01; D07,25,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7380107,Luật kinh tế,A00; A01; C00; D01,24.35,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
746108,Khoa học dữ liệu,A00; A01; D01; D07,24.75,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7510605,Logistics và quản lý chuỗi cung ứng,A00; A01; D01; D07,25.8,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7220201_DB,Ngôn ngữ Anh,A01; D01; D14; D15,108,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7310106_TABP,Kinh tế quốc tế,A00; A01; D01; D07,133.57,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7340002,Quản trị kinh doanh,A00; A01; D01; D07,90,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7340101_TABP,Quản trị kinh doanh,A00; A01; D01; D07,90,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7340201_TABP,Tài chính ngân hàng,A00; A01; D01; D07,96.5,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7340301_TABP,Kế toán,A00; A01; D01; D07,90,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7340405_TABP,Hế thống thông tin quản lý,A00; A01; D01; D07,97.25,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7220201,Ngôn ngữ Anh,A01; D07; D09; D10,229,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7220201_DB,Ngôn ngữ Anh,A01; D07; D09; D10,261.75,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7310106,Kinh tế quốc tế,A01; D07; D09; D10,243.75,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7310106_TABP,Kinh tế quốc tế,A01; D07; D09; D10,234,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7340101,Quản trị kinh doanh,A00; A01; D09; D10,253.5,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7340101_TABP,Quản trị kinh doanh,A00; A01; A04; A05,300,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7340115,Marketing,A00; A01; D09; D10,305.25,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7340120,Kinh doanh quốc tế,A01; D07; D09; D10,315.25,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7340201,Tài chính ngân hàng,A00; A01; A04; A05,229.5,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7340201_TABP,Tài chính ngân hàng,A00; A01; A04; A05,237,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7340205,Công nghệ tài chính,A00; A01; A04; A05,229.5,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7340301,Kế toán,A00; A01; A04; A05,244.5,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7340301_TABP,Kế toán,A00; A01; A04; A05,248.25,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7340405,Hệ thống thông tin quản lý,A00; A01; A04; A05,242.25,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7340405_TABP,Hế thống thông tin quản lý,A00; A01; A04; A05,267.75,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7380107,Luật kinh tế,A01; A03; A07; D09,240,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
746108,Khoa học dữ liệu,A00; A01; A04; A05,241.5,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
7510605,Logistics và quản lý chuỗi cung ứng,A00; A01; A04; A05,273,2024,NHS,Trường ĐẠI HỌC Ngân hàng TP.HCM
NTS01,Ngành Kinh tế Ngành Quản trị kinh doanh,A00,28,2024,NTS,Trường ĐẠI HỌC Ngoại thương – Cơ sở phía Nam
NTS02,Ngành Tài chính - Ngân hàng Ngành Kế toán Ngành Kinh doanh quốc tế Ngành Marketing,A00,28.2,2024,NTS,Trường ĐẠI HỌC Ngoại thương – Cơ sở phía Nam
NTS02,Ngành Tài chính - Ngân hàng Ngành Kế toán Ngành Kinh doanh quốc tế Ngành Marketing,A01; D01; D06; D07,27.7,2024,NTS,Trường ĐẠI HỌC Ngoại thương – Cơ sở phía Nam
KDQS2.1,Chương trình ĐHNNQT Logistics và Quản lý chuỗi cung ứng,A00; A01; D01; D07,30,2024,NTS,Trường ĐẠI HỌC Ngoại thương – Cơ sở phía Nam
KDQS2.1,Chương trình ĐHNNQT Logistics và Quản lý chuỗi cung ứng,A00; A01; D01; D07,29,2024,NTS,Trường ĐẠI HỌC Ngoại thương – Cơ sở phía Nam
KDQS2.1,Chương trình ĐHNNQT Logistics và Quản lý chuỗi cung ứng,A00; A01; D01; D07,31,2024,NTS,Trường ĐẠI HỌC Ngoại thương – Cơ sở phía Nam
KTES1.1,Chương trình tiên chuẩn Kinh tế đối ngoại,A00; A01; D01; D06; D07,29.5,2024,NTS,Trường ĐẠI HỌC Ngoại thương – Cơ sở phía Nam
